stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,0
72hpf,3.21,213.96,49.21,3.21,25.67,422.57,1.07,866.53,160.47
21Day,5.35,149.92,69.6,56.22,48.19,160.62,0,230.23,160.62
