stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,28.6,0,0,0,0,16.35,0,0
72hpf,0,19.26,2.14,0,1.07,7.49,22.47,1.07,5.35
21Day,0,26.77,0,0,1.34,10.71,12.05,1.34,6.69
3Month,2.56,43.51,0,1.6,2.24,7.04,1.92,0.96,4.16
22Month,1.09,8.2,0,1.64,1.64,1.09,0,0.55,3.28
