stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,16.35,0,4.09
72hpf,0,1.07,0,0,0,2.14,0,0
21Day,2.68,2.68,0,0,0,8.03,0,2.68
3Month,11.84,0,0.64,2.56,0.32,0.32,0,0.64
22Month,31.16,0,0,0.55,0,0,1.64,1.09
