stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,0
72hpf,0,1.07,0,0,2.14,6.42,1.07,3.21
21Day,2.68,0,0,2.68,1.34,2.68,0,2.68
3Month,0.64,0,0.32,0,0,0,0,0
22Month,6.56,0,0,0.55,0,0,0.55,0
