stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,0,49.04,0,0,0
72hpf,4.28,1.07,0,4.28,4.28,377.64,1.07,0,9.63
21Day,0,1.34,0,4.02,1.34,204.8,0,0,6.69
3Month,4.48,0,0.64,2.24,0.64,0.32,0,0.64,0.96
22Month,10.93,0,0.55,1.09,0,0,0,1.09,0
