stage,Epithelial,Erythroid,Germ,Immune,Neuron,Other,Secretory,Stromal
24hpf,8.17,0,0,0,8.17,0,0,0
72hpf,1.07,2.14,0,0,44.93,0,0,4.28
21Day,5.35,0,1.34,1.34,192.75,0,1.34,5.35
3Month,11.52,0,16.96,3.2,30.4,0,0.64,1.6
22Month,25.15,1.09,1.64,5.47,24.05,1.64,0.55,1.09
