stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,40.86,4.09,0,32.69,12.26,437.25,4.09,0,49.04
72hpf,8.56,74.89,8.56,2.14,16.05,8.56,200.05,5.35,2.14,46
21Day,1.34,111.1,49.53,5.35,53.54,25.43,92.36,0,1.34,53.54
3Month,3.84,277.4,2.56,105.58,114.22,18.24,2.88,0.64,5.76,21.44
22Month,9.29,525.34,7.11,42.09,181.49,8.75,9.29,12.57,8.75,23.51
