stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,0,0
72hpf,0,6.42,0,0,0,27.81,0,0,1.07
21Day,0,5.35,1.34,0,0,9.37,0,0,0
3Month,0,3.52,0.64,1.6,0,0.96,0,0.32,1.28
22Month,0.55,26.24,5.47,4.37,1.09,0.55,39.36,1.09,1.09
