stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,44.95,0,0,0
72hpf,2.14,1.07,0,0,1.07,8.56,0,0,3.21
21Day,0,5.35,1.34,1.34,1.34,18.74,0,0,6.69
3Month,0,0.96,0,0.64,0,0,0,0,0
22Month,0,14.76,0,0,0.55,0,2.19,0.55,0
