stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,4.09,0,0,0
72hpf,8.56,0,0,0,1.07,0,0
21Day,5.35,0,0,0,0,0,1.34
3Month,11.84,0.32,0.64,0,0,0,0.32
22Month,16.95,0.55,0,0,0,0.55,0.55
