stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,53.12,0,4.09
72hpf,1.07,2.14,0,1.07,53.49,0,1.07
21Day,0,0,0,0,14.72,2.68,0
3Month,0.64,0,0.32,0,0,0,0
22Month,4.92,0,0,0,0,0,0
