stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,102.16,490.37,32.69,0,514.89,241.1,3714.54,12.26,0,576.18
72hpf,60.98,945.7,105.91,2.14,139.07,357.31,3063.88,121.96,29.95,694.29
21Day,58.9,1650.41,995.87,16.06,776.35,591.63,1695.92,6.69,230.23,1405.46
3Month,86.07,7217.42,103.98,1103.83,1876.18,272.28,105.26,5.76,200.61,609.82
22Month,137.76,16668.05,132.29,248.18,2585.68,183.13,191.33,621.55,118.08,696.44
