stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,8.17,0,0,0
72hpf,0,7.49,0,0,0,2.14,0,0,0
21Day,0,1.34,0,0,1.34,0,0,1.34,0
3Month,0.64,31.67,601.5,7.36,1.6,0.64,0,1.6,1.92
22Month,0,10.39,1.64,3.28,0,0,0.55,0.55,0.55
