stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,8.17,0,0,0
72hpf,0,9.63,0,0,0,6.42,0,0,3.21
21Day,0,1.34,0,1.34,0,6.69,0,2.68,4.02
3Month,0.32,12.8,50.55,1.92,0.96,0.96,0.32,0.64,0.32
22Month,0,13.67,1.64,2.19,0,0,1.09,0.55,1.64
