stage,Epithelial,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,12.26,0,0
72hpf,1.07,0,0,2.14,0,0
21Day,5.35,0,0,4.02,0,0
3Month,3.2,0.32,0.32,0,0.32,0.32
22Month,4.37,0,0,0,0,0
