stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,12.26,0,0,0,0,0,0,0
72hpf,0,13.91,0,0,1.07,0,6.42,0,2.14
21Day,0,68.27,1.34,0,1.34,0,4.02,0,0
3Month,0.32,8.64,0,0.64,10.88,0.32,0,0,0.96
22Month,0.55,2.73,0,0,7.65,0,0,1.09,2.19
