stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,4.09,36.78,0,0,0
72hpf,14.98,3.21,0,2.14,6.42,523.13,0,2.14,7.49
21Day,16.06,9.37,0,2.68,1.34,310.54,0,6.69,5.35
3Month,9.6,0,4.16,3.84,0,0,0,0,0.96
22Month,33.89,0,0.55,6.56,0,1.09,2.19,1.09,1.09
