stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,1.07,0,0,1.07
21Day,0,0,0,0,0,0,5.35,0,1.34
3Month,6.72,12.48,0,24.64,7.36,24.64,0.64,3.52,56.31
22Month,0.55,57.4,1.64,3.28,19.13,2.19,3.83,2.73,227.95
