stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
21Day,0,6.69,0,0,163.3,2.68,1.34,1.34,1.34
3Month,0.32,3.52,0.32,1.28,53.11,0,0.32,0.64,0
22Month,0.55,1.64,0.55,0,6.01,0,0.55,0,0.55
