stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,24.52,0,0,0,0,57.21,8.17,4.09
72hpf,0,136.93,8.56,0,2.14,11.77,1317.98,4.28,247.12
21Day,0,104.41,22.76,0,9.37,14.72,476.52,30.79,580.92
3Month,0,178.53,0.32,1.92,8,2.88,3.52,8.96,32.31
22Month,0.55,22.96,0,0,1.64,0,0,6.01,4.92
