stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,0,0,0,20.43,0,0,0
72hpf,1.07,0,0,0,3.21,0,0,0
21Day,0,0,0,0,4.02,0,0,0
3Month,19.84,111.66,2.56,0.32,6.72,0,1.92,0.96
22Month,8.2,0,2.19,0,0.55,0.55,0,0
