stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,4.09,0,0,0,0
72hpf,0,2.14,0,0,0,8.56,0,1.07
21Day,1.34,6.69,1.34,6.69,2.68,6.69,2.68,2.68
3Month,0.32,18.88,47.03,55.03,0,0.32,2.24,7.36
22Month,0,9.29,10.93,5.47,0,0.55,0,0.55
