stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,4.09,0,28.6,0,0,8.17
72hpf,1.07,0,0,0,1.07,3.21,0,0,1.07
21Day,8.03,1.34,0,0,2.68,6.69,0,0,4.02
3Month,10.56,0,27.2,1.6,0.32,0.64,0,0.32,0.96
22Month,4.37,0,1.64,2.19,0,0,0.55,0,0.55
