stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,4.09,0,12.26,0,0,0
72hpf,6.42,0,1.07,1.07,165.82,0,2.14,3.21
21Day,26.77,0,0,1.34,46.85,0,1.34,2.68
3Month,3.2,0,1.28,0,0.64,0,1.28,0.96
22Month,21.32,0.55,1.09,0,5.47,0.55,2.19,0.55
