stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,16.35,0,0
72hpf,2.14,11.77,3.21,0,1.07,5.35,1267.7,0,16.05
21Day,0,18.74,2.68,1.34,1.34,5.35,443.05,1.34,9.37
3Month,0.32,3.52,0,30.72,1.28,0,4.16,0.32,0.32
22Month,0,8.75,0,4.37,0.55,0,0.55,0,0
