stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,4.09,0,4.09,0,228.84,4.09,32.69
72hpf,1.07,9.63,0,0,1.07,38.51,1.07,7.49
21Day,0,4.02,1.34,1.34,4.02,20.08,0,32.12
