stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0
72hpf,2.14,2.14,0,0,3.21,358.38,0,2.14
21Day,5.35,1.34,0,2.68,1.34,96.37,1.34,2.68
3Month,3.2,0,2.56,0.64,0,3.2,0,0.32
22Month,4.92,0,0,1.09,0,1.09,0,1.09
