stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,4.09,0,0,0,12.26,0,0
72hpf,0,31.02,0,0,1.07,18.19,0,4.28
21Day,1.34,9.37,0,2.68,1.34,5.35,0,4.02
3Month,0,15.04,55.99,2.88,0.64,0.96,0.32,2.56
22Month,0,1.09,0,0,0,0,0,2.73
