stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,1.07,2.14,1.07,0,0,1.07,315.59,0,2.14
21Day,0,12.05,1.34,0,5.35,5.35,469.83,8.03,6.69
3Month,0,0,0,0.64,0,0,0.64,0,0
22Month,0,1.64,0,0,0,0,0,0,0
