stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0,16.35,0,4.09
72hpf,3.21,0,1.07,0,1.07,13.91,0,3.21
21Day,5.35,1.34,0,2.68,1.34,13.39,1.34,14.72
3Month,0.32,0,0.96,0,0,0.32,0.32,0.32
22Month,1.09,0,0.55,0,0,0,0,0
