stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,40.86,0,4.09
72hpf,1.07,1.07,0,0,1.07,46,0,4.28
21Day,0,2.68,0,2.68,0,34.8,2.68,2.68
3Month,0.32,14.08,10.24,1.28,0,0.96,0.96,0.64
