stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,4.09
72hpf,0,1.07,0,0,0,2.14,0,0
21Day,0,0,2.68,1.34,0,1.34,0,1.34
3Month,0,5.44,55.03,1.28,0,0.96,0.96,0.32
22Month,0.55,3.28,32.8,1.64,0.55,0.55,0.55,0.55
