stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,7.49,0,0,0,6.42,0,1.07
21Day,44.17,0,2.68,1.34,10.71,0,4.02
3Month,68.15,6.08,2.88,0.64,0.32,1.28,1.28
22Month,8.75,0.55,0,0.55,0.55,0,0
