stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,12.26,0,0,0,0,73.56,0,16.35
72hpf,0,14.98,41.72,0,2.14,5.35,70.61,0,11.77
21Day,1.34,14.72,60.23,0,6.69,6.69,25.43,1.34,12.05
3Month,3.2,58.87,1.92,9.28,9.28,3.2,1.92,0.32,9.6
22Month,0.55,27.88,1.09,0,9.29,0,1.64,0.55,1.64
