stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,4.09,0,16.35,0,0,0
72hpf,1.07,0,0,0,14.98,0,1.07,1.07
21Day,2.68,0,0,0,1.34,0,0,1.34
3Month,6.4,1.6,1.6,0,0.96,0,0,0
22Month,10.39,0,7.11,1.09,2.19,1.09,0.55,0.55
