stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,16.35,0,0,8.17,0,384.12,4.09,0,36.78
72hpf,3.21,24.61,7.49,0,2.14,9.63,267.45,2.14,1.07,38.51
21Day,2.68,40.16,6.69,0,10.71,5.35,89.68,0,2.68,17.4
3Month,4.48,82.87,0.32,204.77,23.68,7.04,5.44,0,3.2,19.2
22Month,2.73,84.73,1.64,22.41,12.57,2.19,9.84,8.2,6.56,9.84
