stage,Epithelial,Immune,Muscle,Neuron,Stromal
24hpf,0,4.09,0,4.09,0
72hpf,7.49,0,0,0,0
21Day,9.37,1.34,1.34,0,1.34
3Month,1.28,0,0,0,0
