stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,12.26,0,0,8.17,0,53.12,0,0,12.26
72hpf,2.14,1.07,0,0,0,7.49,1.07,0,4.28
21Day,0,1.34,0,0,1.34,0,0,0,4.02
3Month,1.92,0,0.32,0,0,0,0,0,0.32
22Month,6.56,0,0,0,0.55,0,1.09,0.55,0.55
