stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,24.52,0,20.43,0,8.17
72hpf,2.14,0,0,3.21,0,4.28,0,0
21Day,9.37,2.68,0,4.02,0,1.34,1.34,2.68
3Month,7.68,0,0.64,3.2,0.64,0,0,0.32
22Month,4.37,0,0,0.55,0.55,0,0,0
