stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,16.35,0,4.09
72hpf,0,2.14,0,0,0,125.17,0,0
21Day,4.02,1.34,1.34,1.34,0,33.46,2.68,0
3Month,4.8,0,29.12,1.28,0.96,0,0.64,0
22Month,3.83,0,3.83,0,0,0,0.55,0.55
