stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,4.09,0,0,0,4.09,0,20.43,0,12.26
72hpf,1.07,4.28,2.14,0,0,0,52.42,0,8.56
21Day,1.34,12.05,9.37,0,8.03,4.02,16.06,0,9.37
3Month,0,0.96,0,1.28,0.96,0.32,0,0,0
22Month,1.64,31.16,0,1.64,2.73,0.55,1.09,1.09,1.09
