stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,4.09,0,0,0
72hpf,0,0,0,1.07,0,0,0
21Day,0,2.68,0,1.34,0,0,1.34
3Month,3.2,0,0.64,10.56,0,0.32,0
22Month,5.47,0,0,18.59,0.55,0,0
