stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,32.69,241.1,0,0,0,8.17,1793.93,16.35,0,543.49
72hpf,17.12,364.8,16.05,0,7.49,95.21,584.11,2.14,6.42,2096.79
21Day,2.68,240.94,10.71,1.34,12.05,74.96,132.51,0,20.08,978.47
3Month,8.96,141.74,2.56,183.97,17.92,178.53,3.2,0.96,3.52,357.06
22Month,6.01,124.64,1.64,37.17,16.4,38.81,4.92,1.64,1.64,371.73
