stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0
72hpf,1.07,0,0,0,0,1.07,0,0
21Day,56.22,1.34,0,34.8,0,1.34,1.34,2.68
3Month,45.75,0,4.16,12.8,0.32,0.32,0.32,0.64
22Month,15.85,0,0,4.37,0,0,0.55,1.09
