stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,8.17,0,0
72hpf,0,0,2.14,0,1.07,0,10.7,0,4.28
21Day,0,8.03,1.34,0,2.68,0,0,0,1.34
3Month,0,33.27,0,10.56,4.16,0.96,0.32,0,0.64
22Month,0.55,16.4,0,3.83,3.83,0,0,0.55,1.09
