stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,4.09,12.26,0,8.17,4.09,77.64,12.26
72hpf,1.07,2.14,0,0,0,7.49,3.21
21Day,0,4.02,0,1.34,0,2.68,1.34
3Month,0,2.24,25.6,0.64,0,0,0.96
22Month,2.19,3.83,25.69,0,0,0.55,0.55
