stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,69.47,0,0,16.35,24.52,518.97,8.17,0,57.21
72hpf,9.63,202.19,14.98,1.07,12.84,47.07,484.62,22.47,10.7,116.61
21Day,5.35,281.09,61.57,0,48.19,53.54,203.46,0,26.77,194.09
3Month,7.04,1023.2,10.88,204.13,163.81,24,11.52,0.32,18.56,35.19
22Month,9.84,1176.95,7.11,49.75,217.57,10.93,12.57,27.33,14.76,40.45
