stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,20.43,0,0
21Day,0,0,0,1.34,0,0,0,0
3Month,0.32,4.16,29.76,6.08,5.12,0,0.64,1.28
22Month,0,4.92,8.75,4.92,2.73,0,0,0.55
