stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,20.43,0,0,0,0,0
72hpf,0,1.07,0,0,3.21,0,7.49,0,0,1.07
21Day,0,6.69,4.02,0,93.7,1.34,4.02,0,0,2.68
3Month,0,11.2,0.64,2.56,180.45,0.64,0.64,0,0.96,2.56
22Month,1.09,10.39,0,0.55,120.81,0,0,0.55,1.64,1.09
