stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,8.17,0,0,0,4.09,306.48,0,24.52
72hpf,0,6.42,2.14,0,0,4.28,135.86,0,17.12
21Day,0,4.02,5.35,0,0,1.34,24.09,1.34,8.03
3Month,0.32,3.52,0,0.64,0,0.32,0,0,0.64
22Month,0,4.37,0.55,0,1.09,0,0,0.55,0.55
