stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,0
72hpf,1.07,0,0,0,0,0,0,0,0
21Day,1.34,0,0,2.68,0,0,0,0,0
3Month,12.8,0.32,1.6,4.8,0,0,0,0,0.96
22Month,67.79,0,1.09,13.67,0.55,2.73,3.83,1.09,3.83
