stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,8.17,8.17,0,0
72hpf,1.07,6.42,2.14,0,0,4.28,299.54,0,2.14
21Day,0,6.69,2.68,0,1.34,0,129.84,0,1.34
3Month,0,0,0,0.64,0.32,0,0,0,0
22Month,0,4.37,0,0,0,0,0,0.55,0
