stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,0,0,0,0,0,0,0
72hpf,1.07,2.14,0,0,0,0,38.51,0,0,8.56
21Day,0,12.05,1.34,0,5.35,4.02,639.82,0,2.68,4.02
3Month,0.32,324.43,0.96,11.52,5.12,1.28,4.48,0.32,3.52,12.8
22Month,0.55,540.64,1.64,2.19,3.83,0,7.65,32.25,1.09,1.64
