stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,65.38,0,0,0,8.17,77.64,0,0,98.07
72hpf,1.07,194.7,23.54,1.07,5.35,21.4,136.93,0,3.21,4972.39
21Day,0,53.54,18.74,0,5.35,5.35,21.42,0,6.69,957.05
3Month,0.32,22.08,0,27.52,7.04,1.92,1.28,0,0.96,58.55
22Month,0,10.93,0,9.29,2.19,0,0,1.09,1.64,6.01
