stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,4.09,216.58,0,40.86
72hpf,1.07,12.84,0,0,6.42,28.88,450.38,0,10.7
21Day,1.34,0,1.34,2.68,2.68,8.03,33.46,0,1.34
3Month,0,0.64,0,5.12,0.64,0.32,0,0.32,0
22Month,0,2.73,0,1.64,2.19,0,0,0.55,0.55
