stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,4.09,8.17,0,0,0,0,118.51,20.43
72hpf,0,12.84,1.07,0,1.07,1.07,235.35,21.4
21Day,0,6.69,1.34,1.34,0,8.03,44.17,10.71
3Month,0.32,14.4,0,88.95,4.16,0.64,0.96,2.56
22Month,0,4.92,0,3.28,2.19,0,1.09,0.55
