stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,1.07,0,1.07
21Day,0,0,1.34,0,0,1.34,0,0
3Month,0.32,7.36,110.06,1.92,1.28,0,0.32,0.32
22Month,0,0,5.47,0,0,0,0,0
