stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,49.04,0,0
72hpf,1.07,5.35,1.07,0,1.07,250.33,0,11.77
21Day,0,4.02,0,1.34,6.69,78.97,2.68,8.03
3Month,0,0.32,0,0,0,0.64,0,0
22Month,1.09,7.11,0,0.55,0,0,0,0
