stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
21Day,1.34,0,0,2.68,0,0,0,0
3Month,197.41,1.6,1.28,29.44,8,0,2.56,0.96
22Month,110.97,0.55,0,19.13,2.73,0.55,1.09,1.09
