stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,0,0,0,0
72hpf,0,2.14,0,0,1.07,0,1.07,0,0
21Day,0,9.37,0,0,1.34,0,0,0,0
3Month,0.32,32.95,0.64,0.96,9.28,0.64,0,0.64,1.92
22Month,0,4.92,0,0.55,0,0.55,0,0,0.55
