stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,24.52,0,0
72hpf,1.07,0,0,2.14,47.07,1.07,0
21Day,2.68,0,0,2.68,12.05,1.34,2.68
3Month,3.52,16,0.96,0.32,0,0.32,0.64
22Month,1.09,0,0,0,0.55,0,0
