stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,8.17,0,0,4.09,0,61.3,0,4.09
72hpf,1.07,5.35,0,0,0,3.21,9.63,0,8.56
21Day,0,6.69,1.34,0,1.34,0,4.02,0,6.69
3Month,0,0.32,0,0,0,0,0,0,0
22Month,0.55,6.56,0,1.09,0.55,0,0.55,0.55,1.64
