stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,4.09,0,16.35,0,4.09
72hpf,1.07,0,0,1.07,7.49,1.07,2.14
21Day,0,0,0,0,1.34,0,4.02
3Month,1.28,0.32,0.32,0,0,0,0
22Month,2.19,0,0.55,0,0,0,0
