stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,8.17,0,0,0,0
72hpf,2.14,4.28,0,0,17.12,5.35,0,0,1.07
21Day,0,5.35,0,0,4.02,0,0,2.68,1.34
3Month,0,7.04,0.32,0.32,0.64,0,0,0.32,0
22Month,0.55,38.81,4.37,10.39,0.55,0,1.09,0,4.37
